6400	3200	80064	4.5253124	20.884687	2.748175
5741	3294	84881	5.9311967	19.833334	2.43595
5451	3367	90545	6.8950653	19.024948	2.1213937
5300	3427	96455	7.516038	18.19959	1.817175
5227	3503	102310	8.092596	17.203255	1.5497688
5191	3548	108287	8.597572	16.43743	1.3179562
5166	3583	114317	9.143438	15.688529	1.1265
5125	3584	120290	9.747707	15.102958	0.97523123
5134	3565	125887	10.326257	14.525947	0.86504376
5155	3520	131594	10.897381	14.085227	0.7927125
5235	3420	137186	11.442216	13.824561	0.7654875
5302	3367	137870	11.91456	13.406593	0.767525
5369	3282	137955	12.443658	13.069165	0.7788375
5442	3161	137765	12.84491	12.841189	0.7828063
5501	3021	137507	13.267951	12.807017	0.7897125
5590	2884	137183	13.660465	12.735436	0.7981312
5680	2782	136847	14.0422535	12.61143	0.808275
5765	2638	136538	14.442498	12.631918	0.8171312
5881	2499	136243	14.7699375	12.615046	0.82693124
6012	2378	135926	15.035096	12.626577	0.8391375
6136	2251	135694	15.355932	12.6823635	0.8534875
6237	2147	135399	15.685586	12.686073	0.8646375
6376	2066	135082	15.967534	12.5121	0.88031876
6499	1968	134593	16.286505	12.471544	0.89689374
6644	1840	134133	16.528145	12.747826	0.912725
6816	1755	133749	16.674442	12.749858	0.92405623
6991	1670	133259	16.88199	12.767066	0.9433625
7150	1588	132774	17.06937	12.941436	0.96010625
7331	1517	132268	17.250443	12.895847	0.97800624
7499	1448	131777	17.450327	12.780387	0.99605626
7676	1364	131348	17.59458	12.989736	1.0112875
7889	1309	130794	17.687412	12.860199	1.0299
8054	1228	130249	17.89856	13.147394	1.0508626
8248	1174	129699	18.03892	13.2342415	1.0716063
8448	1119	129210	18.139204	13.37176	1.0874125
8680	1069	128545	18.195507	13.530402	1.1095375
8894	1029	128011	18.284462	13.581147	1.1296937
9086	994	127450	18.400616	13.708249	1.1487
9317	937	126761	18.50982	14.036286	1.1763875
9591	897	126004	18.553644	14.2642145	1.2073313
9814	840	125224	18.656206	14.902381	1.2352313
10073	796	124488	18.70436	15.3241205	1.2615688
10342	791	123796	18.74067	14.970922	1.2863687
10592	767	123088	18.793806	15.138201	1.3110312
10861	741	122173	18.870361	15.309042	1.3427062
11087	708	121385	18.979977	15.766949	1.3701
11353	672	120596	19.021845	16.391369	1.3948188
11647	640	119685	19.056238	16.785938	1.4244188
11968	616	118944	19.017548	17.147728	1.4498875
12276	608	118245	19.008308	17.116776	1.4756625
12543	602	117544	19.05238	16.908638	1.4988812
12853	586	116707	19.066444	17.093857	1.5295312
13199	567	115948	18.982954	17.444445	1.5531375
13526	555	115069	18.954533	17.88108	1.5836875
13804	542	114259	19.000942	18.171587	1.6158688
14071	526	113396	19.06517	18.8346	1.6477375
14389	499	112597	19.039753	19.841682	1.6724625
14715	497	111802	19.020388	19.923542	1.7017562
15076	486	111015	18.939705	20.339506	1.7271438
15397	482	110098	18.959019	20.122406	1.760675
15738	485	109209	18.925213	20.035051	1.7885375
16183	480	108409	18.766544	20.441668	1.8170937
16506	467	107448	18.766752	21.22484	1.8489
16871	461	106620	18.713	21.4859	1.878075
17254	463	105872	18.626406	21.52052	1.9042
17590	464	104990	18.608244	21.898706	1.938775
17969	466	104051	18.546497	21.667381	1.96965
18380	466	103103	18.464745	21.82618	2.0047812
18813	464	102191	18.348747	21.734913	2.0328
19270	457	101318	18.225168	22.190372	2.0657437
19690	452	100332	18.137379	22.707964	2.1003563
20077	448	99364	18.08278	23.017857	2.1339312
20564	449	98343	17.96382	22.859688	2.1730187
21057	456	97325	17.825521	22.620613	2.2089126
21447	457	96214	17.783327	22.536104	2.2463813
21900	456	95295	17.670275	22.767544	2.2780313
22320	450	94369	17.573254	23.168888	2.3061874
22759	444	93417	17.480556	23.954954	2.3403063
23178	450	92515	17.369358	24.16	2.3641624
23648	467	91656	17.236467	23.51606	2.3903186
24055	468	90861	17.136644	24.09188	2.4142313
24497	479	89952	17.033636	23.688936	2.445425
24920	483	89044	16.953892	23.867495	2.4824376
25335	486	88213	16.860706	24.084362	2.51215
25834	485	87356	16.735542	24.080412	2.5462313
26313	492	86522	16.604189	24.093496	2.5746439
26745	492	85643	16.490784	24.638212	2.6029062
27089	498	84725	16.451511	25.08032	2.6398625
27525	493	83747	16.347574	25.703854	2.6705186
27978	492	82857	16.224606	26.258131	2.6975
28487	500	81948	16.076632	26.094	2.7232313
28945	503	81049	15.966143	26.455269	2.7549062
29428	499	80298	15.832065	27.262526	2.7832124
29844	500	79447	15.727349	27.89	2.81145
30254	510	78650	15.632247	27.892157	2.8405561
30580	515	77797	15.577109	28.30097	2.8678687
30906	527	77085	15.499644	28.5389	2.8861
31280	548	76449	15.414227	27.760948	2.9093187
31666	548	75693	15.322996	28.512774	2.9355
32039	554	74859	15.243671	28.80325	2.9642687
32401	560	74073	15.16339	29.005358	2.9891374
32770	560	73555	15.060482	29.576786	3.0039687
33131	579	72914	14.972232	28.951641	3.0255
33454	593	72292	14.899474	28.674536	3.0464625
