6400
5672
5404
5264
5228
5204
5194
5218
5237
5312
5392
5446
5532
5625
5723
5811
5915
6009
6137
6262
6384
6507
6624
6768
6961
7158
7347
7558
7777
7969
8166
8370
8563
8730
8942
9192
9427
9679
9945
10208
10514
10832
11129
11373
11647
11945
12242
12553
12918
13269
13611
13925
14284
14638
14945
15303
15726
16076
16448
16841
17264
17681
18123
18500
18939
19428
19847
20284
20738
21171
21665
22118
22570
23060
23569
24069
24530
25060
25531
26012
26513
27065
27584
28033
28521
29014
29572
29978
30508
30963
31503
31954
32371
32856
33345
33803
34295
34719
35131
35578
36007
36353
36638
37039
37326
37743
38134
38468
38788
39165
39455
39802
40205
40541
40817
41131
41337
41625
41904
42168
42347
42617
42885
43069
43290
43512
43668
43820
43958
43945
44000
44110
44170
44041
43990
44121
44096
44094
44148
44114
43987
43911
43904
43909
43840
43841
43787
43689
43585
43476
43389
43352
43268
43132
43069
42939
42766
42558
42426
42338
42187
41910
41833
41684
41391
41162
40863
40640
40563
40479
40260
40058
39925
39702
39572
39397
39118
38923
38832
38640
38428
38236
38016
37816
37641
37326
37150
36975
36846
36665
36435
36216
35933
35728
35512
35193
34979
34820
34586
34500
34406
