6400
5696
5455
5337
5247
5226
5191
5206
5212
5241
5286
5349
5433
5498
5586
5671
5774
5883
6003
6127
6262
6416
6556
6703
6865
7070
7225
7376
7562
7754
7936
8141
8306
8518
8709
8897
9099
9326
9562
9791
10051
10306
10574
10809
11063
11362
11646
11973
12253
12528
12858
13200
13510
13826
14142
14495
14853
15176
15497
15808
16211
16496
16898
17275
17672
18008
18332
18728
19133
19562
19942
20331
20692
21064
21498
21935
22317
22776
23194
23656
24124
24530
24926
25340
25838
26224
26563
26867
27325
27738
28163
28499
28861
29283
29699
30140
30623
30967
31325
31617
32010
32336
32703
33095
33443
33698
34036
34401
34685
34956
35185
35493
35744
35985
36207
36505
36816
37101
37306
37481
37655
37795
37966
38048
38179
38398
38551
38643
38725
38838
38880
38952
39108
39213
39287
39344
39415
39434
39459
39507
39600
39519
39529
39470
39557
39591
39599
39638
39646
39651
39630
39541
39547
39446
39415
39314
39266
39207
39162
39111
39049
38939
38877
38738
38726
38625
38465
38372
38317
38279
38133
37982
37865
37797
37715
37631
37542
37441
37273
37093
37078
36972
36830
36672
36480
36406
36386
36291
36234
36220
36092
35995
35835
35747
35569
35407
35275
35142
35057
34992
34866
